title,title_orig,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,product_url,product_picture,product_id,Quantité_limitée,Reduction_achats_gros,price_eur,retail_price_eur
robe,Sexy Women Casual Striped T-shirt Long Tops Blouse Kaftan Beach Shirt Mini Dress,9.0,81,USD,50000,0,4.26,5359,3111.0,1172.0,650.0,204.0,222.0,1,0,1,0,"blouse,Mini,Fashion,longtop,Shirt,kaftandresse,stripetee,Tops,short sleeves,Mini dress,T Shirts,Sexy Dress,Dress,Tops & Blouses,Beach,Women's Fashion,Casual,Women",Black,L,50,Livraison standard,3,0,40,50,China,https://www.wish.com/c/556fbe8595528719e004fa27,https://contestimg.wish.com/api/webimage/556fbe8595528719e004fa27-medium.jpg,556fbe8595528719e004fa27,0,0,8.205689277899344,73.85120350109409
robe,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Sexy Dress,7.0,68,GBP,10,0,1.5,2,0.0,0.0,0.0,1.0,1.0,0,0,0,0,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Floral,sexy,Fashion",White,S,50,Livraison standard,2,0,43,50,China,https://www.wish.com/c/5ea69521f5e1e65a3c70faa8,https://contestimg.wish.com/api/webimage/5ea69521f5e1e65a3c70faa8-medium.jpg,5ea69521f5e1e65a3c70faa8,0,0,8.122534230679971,78.90461824089115
pantalon,NEW Red Bull Summer Mens Casual Shorts Pants Loose Cotton Movement Dry Quickly Fitness Shorts,12.0,14,USD,100,1,3.79,24,11.0,6.0,2.0,1.0,4.0,0,0,0,0,"Summer,Shorts,pants,Fitness,Short pants,runningpant,Men's Fashion,Casual,Red,Cotton",Black,S,50,Standardversand,3,0,22,50,China,https://www.wish.com/c/5ea7e2d999ecf941204c42ee,https://contestimg.wish.com/api/webimage/5ea7e2d999ecf941204c42ee-medium.jpg,5ea7e2d999ecf941204c42ee,0,0,10.940919037199125,12.76440554339898
t_shirt,Summer New Women Fashion Let It ~ Bee Printed Casual Round Neck Graphic Tee Cute Short Sleeve Cotton T-shirts,3.69,40,GBP,100,0,3.53,59,22.0,11.0,12.0,4.0,10.0,0,0,0,0,"Summer,Shorts,Cotton,Cotton T Shirt,letter print,cute,teeshirthomme,short sleeves,Casual,Round neck,Women's Fashion,Fashion,printed,beetshirt,Women,Sleeve,T Shirts,Necks",Grey,XS,2,Livraison standard,1,0,24,50,China,https://www.wish.com/c/5e702eb03aa1f42076ffabc9,https://contestimg.wish.com/api/webimage/5e702eb03aa1f42076ffabc9-medium.jpg,5e702eb03aa1f42076ffabc9,1,0,4.281735901601299,46.41448131817127
t_shirt,New Fashion Women Ladies Crochet Kimono Tops Hollow Coat,5.0,5,CHF,10000,1,3.82,3208,1467.0,607.0,558.0,241.0,335.0,1,1,0,0,"Fashion,Tops & Blouses,Coat,Tops,tank top,Hollow,Jacket,Women's Fashion,kimono,crochet,Ladies,Women,Women Clothing",White,Other,50,Livraison standard,1,0,63,50,China,https://www.wish.com/c/57d3bc906cfeb9135f44ded5,https://contestimg.wish.com/api/webimage/57d3bc906cfeb9135f44ded5-medium.jpg,57d3bc906cfeb9135f44ded5,1,0,5.193725979017348,5.193725979017348
t_shirt,Women Spring and Summer Fashion Soild Color Vest Off Shoulder Bandage Vest Casual Low Cut Sport Wear Ladies Bodycon Sleeveless Tank Top,5.84,56,USD,100,0,3.28,36,11.0,4.0,11.0,4.0,6.0,0,0,0,0,"Summer,off shoulder top,Fashion,crop top,Spring,Vest,yoga top,Women's Fashion,tank top,sexy,Sport,summer tops,Women,fashion women,Fashion tank top,Tank,summer tank top,Tops,sexy tank top,Casual,Ladies,sleeveless,women top",Green,S,50,Livraison standard,1,0,43,50,China,https://www.wish.com/c/5c136c3cb870cf4e458afee4,https://contestimg.wish.com/api/webimage/5c136c3cb870cf4e458afee4-medium.jpg,5c136c3cb870cf4e458afee4,0,0,5.324580598103574,51.05762217359592
pantalon,Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,16.0,14,EUR,10,0,3.0,3,0.0,2.0,0.0,0.0,1.0,0,0,0,0,"Summer,Shorts,women's jogging suits,Sleeve,shortsleeveset,Short pants,summersuitset,short sleeves,Sport,summerpant,mensjoggingsuit,Suits,Sport Suits,short sleeve shirt,Outfits,men's suits,Casual",Green,S,2,Livraison standard,4,0,34,50,China,https://www.wish.com/c/5e9a74e447f7d92c8db8d14b,https://contestimg.wish.com/api/webimage/5e9a74e447f7d92c8db8d14b-medium.jpg,5e9a74e447f7d92c8db8d14b,0,0,16.0,14.0
pantalon,Fashion Women Jumpsuits Slit Bohemia Maxi Long Dress Womens Printed Dress Rose Boho Beach Shorts,13.0,50,EUR,1000,0,4.03,855,451.0,165.0,120.0,51.0,68.0,0,0,0,0,"bohemia,sleeveless,printeddre,Rose,long dress,Vintage,Dress,Women's Fashion,Beach,boho,Shorts,midcalfdre,vestido,jumpsuit,maxi dress,printed,Vintage dress,Fashion,Women",Bicolor,S,50,Livraison standard,3,0,32,50,China,https://www.wish.com/c/5af6bc9c13927d50370db58a,https://contestimg.wish.com/api/webimage/5af6bc9c13927d50370db58a-medium.jpg,5af6bc9c13927d50370db58a,0,0,13.0,50.0
robe,Plus Size Women's Fashion Loose Casual V neck long sleeve Floral print summer dress,9.0,8,GBP,10000,0,3.18,1783,535.0,289.0,344.0,189.0,426.0,0,0,0,0,"Summer,Plus Size,Floral print,Lace,Sleeve,Long Sleeve,Dress,Loose,V-neck,Floral,Women's Fashion,Fashion,Floral dress,summer dress,Print,Casual,Necks",White,S,50,Livraison standard,3,0,24,50,China,https://www.wish.com/c/5d1573a55a16864c5de706ab,https://contestimg.wish.com/api/webimage/5d1573a55a16864c5de706ab-medium.jpg,5d1573a55a16864c5de706ab,1,0,10.443258296588535,9.282896263634251
t_shirt,"Summer Fashion New Women Letter Funny O-neck T-shirt "" I Only Look Up To You "" Love T-shirt / "" Don't Flatter Yourself "" Graphic Tee / March T-shirt",7.0,6,EUR,100,0,3.8,61,28.0,11.0,12.0,2.0,8.0,0,0,0,0,"Summer,Plus Size,Love,Graphic T-Shirt,Funny,summer t-shirts,short sleeves,T Shirts,Funny T Shirt,Women's Fashion,Fashion,Women",Black,S,50,Livraison standard,2,0,45,50,China,https://www.wish.com/c/5c9212fc8de79667e3c7ca59,https://contestimg.wish.com/api/webimage/5c9212fc8de79667e3c7ca59-medium.jpg,5c9212fc8de79667e3c7ca59,1,0,7.0,6.0
t_shirt,Women Fashion Summer V Neck Camisole Vest Solid Color Tops Sleeveless T-shirt Loose Casual Plus Size Tank Tops,11.0,20,EUR,100,0,3.43,14,5.0,3.0,2.0,1.0,3.0,0,0,0,0,"Summer,Vest,Plus Size,Tank,Necks,Tops,Loose,Women's Fashion,tank top,T Shirts,Fashion,V-neck,solid color,sleeveless,women top,Casual,Women",White,S,50,Livraison standard,2,0,34,50,China,https://www.wish.com/c/5ea2877224b9643185e52b58,https://contestimg.wish.com/api/webimage/5ea2877224b9643185e52b58-medium.jpg,5ea2877224b9643185e52b58,1,0,11.0,20.0
bain,Women Fashion Swimwear Two Pieces Split Bikini Set Summer Printed Beach Bathing Swimsuits,5.84,11,AUD,1000,0,4.19,307,171.0,71.0,35.0,12.0,18.0,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits",Blue,XXS,1,Livraison standard,1,0,40,50,China,https://www.wish.com/c/5d806ae97c339c307264cf76,https://contestimg.wish.com/api/webimage/5d806ae97c339c307264cf76-medium.jpg,5d806ae97c339c307264cf76,0,0,3.480541152631265,6.555813814887658
t_shirt,Womens Fashion 3D Skull Print Cut Out Back Tank Top Summer Sleeveless Graphic Shirt Slim Fit Cotton Gothic Tee Tops Plus Size Vest,1.0,11,CHF,1000,1,3.8,5,3.0,0.0,1.0,0.0,1.0,0,0,0,0,"Summer,Vest,Fashion,slim,gothicshirt,tank top,punkshirt,T Shirts,Plus Size,gothic,skullshirt,Goth,summer tops,Cotton,Tank,Shirt,skull,graphic tee,Tops,Slim Fit,Women's Fashion,Tops & T-Shirts,Print,sleeveless",Blue,XXS,37,Livraison standard,1,0,41,50,China,https://www.wish.com/c/5ee717cbcb636e7b8b597fc3,https://contestimg.wish.com/api/webimage/5ee717cbcb636e7b8b597fc3-medium.jpg,5ee717cbcb636e7b8b597fc3,0,0,1.0387451958034697,11.426197153838164
robe,Women Loose Casual Printed V Neck Long Dress Plus Size Wave Point Dress Summer Dress,11.0,60,AUD,1000,1,3.38,37,15.0,3.0,9.0,1.0,9.0,0,0,0,0,"Summer,Plus Size,Necks,long dress,Dress,summer dress,V-neck,Women's Fashion,printed,wavepoint,Women,Loose,Casual,casual dress",White,S,49,Livraison standard,2,0,25,50,China,https://www.wish.com/c/5ebb9faea86f7a4d86e2f6fb,https://contestimg.wish.com/api/webimage/5ebb9faea86f7a4d86e2f6fb-medium.jpg,5ebb9faea86f7a4d86e2f6fb,1,0,6.555813814887658,35.75898444484177
robe,NEW Women's Summer Floral Sleeveless Spaghetti Strap Backless Casual Dress Short Dress MINI Dress Party Dress Plus Size S-5XL,9.0,8,USD,5000,1,4.03,889,464.0,178.0,126.0,52.0,69.0,0,0,0,0,"Summer,Spaghetti Strap,short dress,Mini,Shorts,Dress,summer dress,Party Dress,Floral dress,Mini dress,Women's Fashion,Sleeveless dress,backless,Plus Size,sleeveless,Floral,party,Spaghetti,Casual,casual dress",Bicolor,L,50,Envío normal,3,0,33,50,China,https://www.wish.com/c/5ceb62be9795ee4693f2cd00,https://contestimg.wish.com/api/webimage/5ceb62be9795ee4693f2cd00-medium.jpg,5ceb62be9795ee4693f2cd00,0,0,8.205689277899344,7.293946024799417
robe,Women Sexy Lace Patchwork V-Neck Backless Summer Beach Mini Dress,6.0,56,USD,1000,1,3.5,938,349.0,171.0,173.0,88.0,157.0,0,0,0,0,"Mini,Summer,pleated dress,Lace,women dresses,Dress,V-neck,Mini dress,backless,Sexy Dress,sexy lace,sleeveless,sexy,Beach,Women",Red,Other,1,Livraison standard,2,0,28,50,China,https://www.wish.com/c/5af519e189a29b15fca1b13b,https://contestimg.wish.com/api/webimage/5af519e189a29b15fca1b13b-medium.jpg,5af519e189a29b15fca1b13b,0,0,5.470459518599562,51.05762217359592
robe,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,1.0,10,CHF,100,0,3.56,52,22.0,8.0,9.0,3.0,10.0,0,0,0,0,"Summer,Fashion,Necks,Beach,Dress,Loose,beach dress,Round neck,Women's Fashion,sleeveless,Skirts,Casual,Women",White,XXS,2,Livraison standard,1,0,40,50,Other Country,https://www.wish.com/c/5e81acbde187530740f207c6,https://contestimg.wish.com/api/webimage/5e81acbde187530740f207c6-medium.jpg,5e81acbde187530740f207c6,1,0,1.0387451958034697,10.387451958034696
t_shirt,Sexy Solid Ruffled Chiffon Sling Top Pure Color Women Summer Tank Top Plus Size,9.0,8,EUR,5000,0,4.06,743,400.0,142.0,103.0,45.0,53.0,0,0,0,0,"Summer,Plus Size,ruffle,ruffled,chiffon,Tank,Pure Color,Cami,tank top,Women's Fashion,Fashion,V-neck,blousesampshirt,sexy,Tops,Women",Orange,S,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5c879aba202e6b38cd317164,https://contestimg.wish.com/api/webimage/5c879aba202e6b38cd317164-medium.jpg,5c879aba202e6b38cd317164,1,0,9.0,8.0
robe,Summer Women Sling Dress V-neck Floral Pleated Strap Casual Pocket Large Dress,6.0,6,USD,100,0,4.0,8,5.0,0.0,1.0,2.0,0.0,0,0,0,0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress",Bicolor,XS,5,Livraison standard,2,0,23,50,China,https://www.wish.com/c/5ed1b644b1e34008ce012d4b,https://contestimg.wish.com/api/webimage/5ed1b644b1e34008ce012d4b-medium.jpg,5ed1b644b1e34008ce012d4b,0,0,5.470459518599562,5.470459518599562
robe,Zanzea S-5XL Summer Women Crew Neck Sleeveless Graffiti Printed Casual Loose Maxi Dress Robes ,11.0,68,CHF,1000,0,4.13,211,120.0,37.0,31.0,8.0,15.0,0,0,0,0,"Summer,Plus Size,women39sfashion,Necks,Tunic dress,summer dress,Women's Fashion,Floral print,Casual,Crewneck,dressesforwomen,Graffiti,printeddre,sleeveless,Robes,Women,Dress,printed",Red,M,50,Livraison standard,2,0,40,50,China,https://www.wish.com/c/5d52b1d7314eb61030644375,https://contestimg.wish.com/api/webimage/5d52b1d7314eb61030644375-medium.jpg,5d52b1d7314eb61030644375,0,0,11.426197153838164,70.63467331463592
pantalon,Women's Summer New Fashion Sports Shorts Solid Color Elastic Shorts Female Slim Fit Running Short Pants Gym Workout Elastic Casual Sports Short Pants,7.0,6,CHF,50,0,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,"Summer,Fashion,Elastic,pants,slim,Short pants,Women's Fashion,Running,Shorts,Sport,Casual,Slim Fit",Blue,XS,50,Livraison standard,2,0,139,50,China,https://www.wish.com/c/5ebff6d34a4cf4438dba5d80,https://contestimg.wish.com/api/webimage/5ebff6d34a4cf4438dba5d80-medium.jpg,5ebff6d34a4cf4438dba5d80,1,0,7.271216370624286,6.232471174820817
pantalon,Women s New Fashion Solid Color Pants Loose Casual Trousers Wide Leg Pants,5.0,38,AUD,50,1,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Fashion,pants,widelegpant,Women's Fashion,trousers,solid color,Wool,Casual,Women",Brown,XS,17,Livraison standard,1,0,33,50,China,https://www.wish.com/c/5eba6ecb9a9e129fb97b5dfd,https://contestimg.wish.com/api/webimage/5eba6ecb9a9e129fb97b5dfd-medium.jpg,5eba6ecb9a9e129fb97b5dfd,0,0,2.979915370403481,22.647356815066452
pantalon,Women Summer Shorts Lace Up Elastic Waistband Loose Thin Casual Pants Plus Size S-8XL,2.72,3,EUR,100,1,3.1,20,6.0,4.0,2.0,2.0,6.0,0,0,0,0,"Summer,Plus Size,Lace,Casual pants,Bottom,pants,Loose,Women's Fashion,Shorts,Lace Up,Elastic,Casual,Women",Yellow,S,1,Livraison standard,1,0,35,50,China,https://www.wish.com/c/5ebf5819ebac372b070b0e70,https://contestimg.wish.com/api/webimage/5ebf5819ebac372b070b0e70-medium.jpg,5ebf5819ebac372b070b0e70,0,0,2.72,3.0
robe,European and American Classic Fashion Summer Ladies Short-sleeved Cotton Dress,5.87,11,EUR,1000,1,3.91,209,100.0,41.0,34.0,17.0,17.0,0,0,0,0,"Summer,Fashion,night dress,Dress,Classics,short sleeves,Cotton Dress,Women's Fashion,european,Ladies,American,Large Size,Clothing,Pajamas,Cotton",White,S,6,Livraison standard,1,0,29,50,China,https://www.wish.com/c/5d04e3db2ec1245228829a64,https://contestimg.wish.com/api/webimage/5d04e3db2ec1245228829a64-medium.jpg,5d04e3db2ec1245228829a64,1,0,5.87,11.0
pantalon,2018 New Fashion Women Casual Playsuit Ladies Jumpsuit Romper Summer Floral Playsuit Brand New (3 Colors),11.0,10,CHF,5000,0,3.72,1008,447.0,201.0,135.0,81.0,144.0,0,0,0,0,"Summer,Shorts,Rompers,Casual,Ladies,Women's Fashion,Fashion,off shoulder,sexy,Floral,sleeveless,Women,Beach,playsuit,jumpsuit",White,M,50,Livraison standard,2,0,25,50,China,https://www.wish.com/c/5aec22cec25735338c544690,https://contestimg.wish.com/api/webimage/5aec22cec25735338c544690-medium.jpg,5aec22cec25735338c544690,0,0,11.426197153838164,10.387451958034696
robe,Women Summer Three-color Stitching Short Sleeve Long Dress Ladies Casual V Collar Cotton Plus Size Long Dresses XS-5XL,8.0,10,GBP,100,0,2.71,7,1.0,1.0,2.0,1.0,2.0,0,0,0,0,"Summer,V Collar,Plus Size,Stitching,Sleeve,Dresses,Dress,summer dress,long dress,short sleeves,Casual,ladies dress,Women's Fashion,Shorts,Women,Ladies,women dress,Short Sleeved,Cotton,Collar,casual dress",Red,XS,4,Livraison standard,3,0,20,50,China,https://www.wish.com/c/5ec5cf37cd3da70de19c3f18,https://contestimg.wish.com/api/webimage/5ec5cf37cd3da70de19c3f18-medium.jpg,5ec5cf37cd3da70de19c3f18,0,0,9.282896263634251,11.603620329542816
t_shirt,Plus Size 4XL 5XL Chinese Clothing Shirts for Men Cotton Linen Shirt Tops Summer ,14.0,67,USD,1000,0,3.81,187,84.0,40.0,28.0,14.0,21.0,0,0,0,0,"Summer,Plus Size,Cotton,summershirtsformen,Chinese,loose shirt,cottonlinenshirt,Tops,buttonup,short sleeves,men shirt,Men's Fashion,Fashion,Men,solid color,Shirt,camisamen,Clothing,basictshirt,beachshirt",Blue,M,50,Livraison standard,4,0,40,50,China,https://www.wish.com/c/5d034039c822d263d90f58d4,https://contestimg.wish.com/api/webimage/5d034039c822d263d90f58d4-medium.jpg,5d034039c822d263d90f58d4,0,0,12.76440554339898,61.08679795769512
robe,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,2.0,9,USD,100,0,3.47,32,11.0,6.0,5.0,7.0,3.0,0,0,0,0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",White,XXS,1,Livraison standard,1,0,40,50,China,https://www.wish.com/c/5e940265ea3640c9ca0353aa,https://contestimg.wish.com/api/webimage/5e940265ea3640c9ca0353aa-medium.jpg,5e940265ea3640c9ca0353aa,0,0,1.8234865061998544,8.205689277899344
t_shirt,Women Fashion Loose Casual Soild Color Camisole Sleeveless Lace Summer Tank Tops,8.0,7,USD,10000,1,3.93,1670,823.0,340.0,250.0,89.0,168.0,0,0,0,0,"Summer,soildcolor,Plus Size,Tank,camisole,Tops,Loose,tank top,Women's Fashion,Fashion,sleeveless tops,sleeveless,Women,Lace,Casual,summerampspring",Yellow,M,50,Livraison standard,3,0,30,50,China,https://www.wish.com/c/5c9ca27e5aee12258c2f341c,https://contestimg.wish.com/api/webimage/5c9ca27e5aee12258c2f341c-medium.jpg,5c9ca27e5aee12258c2f341c,0,0,7.293946024799417,6.38220277169949
short,Summer Beach Fashion Plus Size Women's Loose Short Sleeve Long Blouses Plus Size Deep V-neck Party Dress Ladies Casual Solid Color Beach Wear Swimsuit Cover-up Short Linen Dress,5.79,30,AUD,1000,1,3.41,212,73.0,49.0,23.0,25.0,42.0,0,0,0,0,"blouse,Plus Size,Summer,Dress,short sleeves,V-neck,beach dress,Fashion,Casual,Deep V-Neck,Shorts,Tops & Blouses,Sleeve,summer dress,Women's Fashion,Swimsuit,Party Dress,Ladies,party,linen dress,Beach,loose dress,Swimming",White,XS,50,Livraison standard,2,0,118,50,China,https://www.wish.com/c/5d29bc2ed35393550e31d6f3,https://contestimg.wish.com/api/webimage/5d29bc2ed35393550e31d6f3-medium.jpg,5d29bc2ed35393550e31d6f3,0,0,3.450741998927231,17.879492222420886
t_shirt,Trend Summer New Design Letter Printed Women T-shirts Deep V-neck Sleeveless Shirts Casual Tank Tops,8.0,22,USD,100,1,3.74,47,24.0,5.0,6.0,6.0,6.0,0,0,0,0,"Deep V-Neck,Summer,Plus Size,Tank,Shirt,rodeotank,Tops,Sleeveless Shirt,tank top,Women's Fashion,women shirt,V-neck,sleeveless,Design,T Shirts,Women,countrymusicshirt,Casual,countrythunder,printed",Red,S,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5e86c211d22ae539102d25c7,https://contestimg.wish.com/api/webimage/5e86c211d22ae539102d25c7-medium.jpg,5e86c211d22ae539102d25c7,0,0,7.293946024799417,20.0583515681984
robe,Summer Women Round Neck Dress Casual Sleeveless Dress Floral Printed Dress Slim Flower Dress,4.94,5,USD,10000,1,3.93,1331,659.0,255.0,199.0,101.0,117.0,0,0,0,0,"Summer,dress slim,Fashion,neck dress,Necks,Dress,slim,Round neck,Women's Fashion,Sleeveless dress,Flowers,Floral,sleeveless,printed,Casual,Women",Bicolor,M,6,Livraison standard,1,0,49,50,China,https://www.wish.com/c/5d2407e66e8e037b4dd9fad3,https://contestimg.wish.com/api/webimage/5d2407e66e8e037b4dd9fad3-medium.jpg,5d2407e66e8e037b4dd9fad3,0,0,4.50401167031364,4.558716265499635
t_shirt,2018 Women Ladies Fashion Musical Note Asymmetric Tank Top,8.0,7,GBP,10000,0,3.82,2520,1220.0,433.0,365.0,203.0,299.0,0,0,0,0,"Summer,Fashion,tunic,Ladies Fashion,asymmetric,Tops,tank top,Women's Fashion,Music,Ladies,Tank,Printed T Shirts,Women",Orange,M,50,Livraison standard,3,0,14,50,China,https://www.wish.com/c/5b0386696040cc41f2331c83,https://contestimg.wish.com/api/webimage/5b0386696040cc41f2331c83-medium.jpg,5b0386696040cc41f2331c83,1,0,9.282896263634251,8.122534230679971
pantalon,Women Summer Printed Plus Size Loose Casual Trousers Harlan Pants Long Pants,11.0,10,GBP,100,1,3.46,50,20.0,7.0,8.0,6.0,9.0,0,0,0,0,"Summer,trousers,Casual pants,pants,Bottom,fashion pants,chiffonpant,Long pants,widelegpant,harem pants,summerpant,Plus Size,printed,Women's Fashion,Casual,Women",Black,S,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5d5d038d99df1e17cc9313cf,https://contestimg.wish.com/api/webimage/5d5d038d99df1e17cc9313cf-medium.jpg,5d5d038d99df1e17cc9313cf,0,0,12.763982362497098,11.603620329542816
t_shirt,Fashion Women Sleeveless Lace Vest Loose V Neck Solid Silk  Lady Casual Sexy Black Tank Tops,8.0,33,AUD,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Vest,Fashion,Lace,V-neck,Women's Fashion,lacebra,sexy,silk,Casual,Women,Tank,Necks,casualsuspendertop,lace top,Tops,lace vest,slingtop,black,sleeveless",Black,S,50,Livraison standard,2,0,25,50,China,https://www.wish.com/c/5ed0dfc51fa8446451b19c0d,https://contestimg.wish.com/api/webimage/5ed0dfc51fa8446451b19c0d-medium.jpg,5ed0dfc51fa8446451b19c0d,0,0,4.767864592645569,19.667441444662973
t_shirt,New trend round neck heart-shaped t-shirt casual loose tops women cute funny t-shirt plus size,9.0,33,GBP,50,1,4.5,4,2.0,2.0,0.0,0.0,0.0,0,0,0,0,"blouse,Summer,Plus Size,Shirt,Heart,womens shirt,print shirt,Tops,short sleeves,Round neck,Funny,Women's Fashion,cute,Women,Casual,Necks",White,S,50,Livraison standard,3,0,41,50,China,https://www.wish.com/c/5eb0f23c904507255ca6530c,https://contestimg.wish.com/api/webimage/5eb0f23c904507255ca6530c-medium.jpg,5eb0f23c904507255ca6530c,0,0,10.443258296588535,38.291947087491295
pantalon,Women Fashion Short Jumpsuit Spaghetti Strap Sleeveless Rompers Summer One Piece Set Casual Summer Outfits,7.0,6,EUR,100,0,4.26,53,30.0,14.0,5.0,1.0,3.0,0,0,0,0,"Summer,Shorts,Women,shortromper,Spaghetti,onepiece,Spaghetti Strap,One-Piece Suits,shortjumpsuit,Women's Fashion,Fashion,Casual,summerjumpsuit,sleeveless,Rompers,women Jumpsuit,playsuit,jumpsuit",Green,S,50,Livraison standard,2,0,31,50,China,https://www.wish.com/c/5e4267d60640954a435e64f5,https://contestimg.wish.com/api/webimage/5e4267d60640954a435e64f5-medium.jpg,5e4267d60640954a435e64f5,1,0,7.0,6.0
pantalon,New Fashion Women Casual Shorts Suit Summer Tie-dye Print Halter Bandage Sleeveless Backless Crop Top and Elastic Waist Shorts Pants Two Piece Set,11.0,10,EUR,10000,0,4.24,1045,644.0,183.0,114.0,38.0,66.0,0,0,0,0,"bandage top,Fashion,crop top,Halter,Summer,Women Set,elasticwaistshort,Women's Fashion,elastic waist,Casual,Women,Shorts,Waist,Elastic,Tops,pants,shortssuit,backless,Suits,Print,sleeveless,twopiecesset",Purple,S,50,Livraison standard,3,0,36,50,China,https://www.wish.com/c/5b29e5b5080ea2661b2287f6,https://contestimg.wish.com/api/webimage/5b29e5b5080ea2661b2287f6-medium.jpg,5b29e5b5080ea2661b2287f6,0,0,11.0,10.0
short,Good Vibes Shirt Summer Shirt Rainbow Shirt Rainbow Pattern Shirt Letter Print Shirt Round Neck Short Sleeve Shirt Splicing Shirt Solid Colour Cotton Shirt Slim Fit Top Plus Size S-5XL,8.0,92,USD,100,0,3.56,16,6.0,5.0,0.0,2.0,3.0,0,0,0,0,"Summer,Plus Size,letter print,print shirt,summer t-shirts,short sleeves,Women's Fashion,Fashion,slimtop,slim,Women Fashion,Necks,rainbow,Shorts,Cotton Shirt,Shirt,Sleeve,graphic tee,Tops,Slim Fit,Round neck,women shirt,Tops & T-Shirts,Print,Cotton",Yellow,S,50,Livraison standard,2,0,55,50,China,https://www.wish.com/c/5eafcf8a1f07813cd5404b52,https://contestimg.wish.com/api/webimage/5eafcf8a1f07813cd5404b52-medium.jpg,5eafcf8a1f07813cd5404b52,0,0,7.293946024799417,83.8803792851933
